Age,Potential,Special,International_Reputation,Weak_Foot,Skill_Moves,Weight,Best_Overall_Rating,PAC,SHO,PAS,DRI,DEF,PHY,Preferred_Foot_Right,Overall
0.2692307692307692,0.75,0.8819492107069321,0.5,0.5,0.75,0.41580487804878036,0.75,0.7342657342657343,0.7451820128479658,0.8485576923076923,0.7950138504155125,0.7702702702702704,0.602510460251046,0.0,80
0.4230769230769231,0.7,0.8812628689087165,0.25,0.5,0.5,0.584,0.75,0.6503496503496503,0.7301927194860813,0.8365384615384615,0.6759002770083102,0.7810810810810811,0.8577405857740585,1.0,81
0.38461538461538464,0.7,0.87920384351407,0.25,0.5,0.5,0.6636097560975609,0.75,0.6993006993006993,0.7280513918629551,0.814903846153846,0.6481994459833796,0.8297297297297297,0.8117154811715481,0.0,82
0.38461538461538464,0.7,0.8750857927247769,0.5,0.5,0.5,0.3717073170731708,0.75,0.7692307692307693,0.7880085653104925,0.7475961538461539,0.7783933518005541,0.6837837837837838,0.7698744769874477,1.0,82
0.38461538461538464,0.875,0.8743994509265615,0.5,0.5,0.5,0.3539512195121952,0.8269230769230769,0.7762237762237763,0.6466809421841542,0.6586538461538461,0.8088642659279778,0.8432432432432432,0.9246861924686193,1.0,88
0.34615384615384615,0.8,0.8723404255319149,0.5,0.75,0.75,0.5131707317073171,0.8269230769230769,0.7412587412587412,0.8522483940042827,0.7908653846153847,0.8282548476454294,0.5,0.8493723849372385,1.0,85
0.5384615384615384,0.975,0.8709677419354839,1.0,0.75,0.75,0.43356097560975615,0.9807692307692307,0.8951048951048951,0.9379014989293363,0.9350961538461539,0.9944598337950139,0.21081081081081082,0.5313807531380753,0.0,94
0.34615384615384615,0.85,0.8695950583390528,0.5,0.5,0.25,0.6636097560975609,0.8269230769230769,0.5384615384615384,0.7023554603854391,0.6995192307692307,0.6288088642659281,0.9216216216216214,0.9497907949790795,1.0,86
0.34615384615384615,0.725,0.8689087165408373,0.25,0.75,0.5,0.7787317073170731,0.75,0.7062937062937062,0.7944325481798715,0.721153846153846,0.6066481994459835,0.8297297297297297,0.8451882845188284,1.0,81
0.46153846153846156,0.65,0.8682223747426219,0.25,0.75,0.5,0.584,0.75,0.6433566433566433,0.8929336188436832,0.7740384615384615,0.736842105263158,0.6108108108108109,0.7489539748953975,1.0,81
0.46153846153846156,0.675,0.8682223747426219,0.5,0.75,0.5,0.3717073170731708,0.75,0.5454545454545454,0.8179871520342613,0.826923076923077,0.698060941828255,0.7783783783783784,0.6820083682008368,1.0,82
0.3076923076923077,0.875,0.8675360329444063,0.5,0.75,0.5,0.1945365853658536,0.8269230769230769,0.5594405594405595,0.6188436830835118,0.814903846153846,0.9030470914127424,0.8054054054054054,0.694560669456067,1.0,87
0.5384615384615384,0.725,0.8668496911461908,0.5,0.75,0.25,0.7787317073170731,0.7692307692307693,0.5384615384615384,0.7965738758029979,0.766826923076923,0.6343490304709141,0.8432432432432432,0.8242677824267782,1.0,84
0.23076923076923078,0.85,0.8661633493479753,0.25,0.75,0.75,0.5131707317073171,0.7692307692307693,0.6293706293706294,0.7237687366167024,0.78125,0.664819944598338,0.8027027027027027,0.8828451882845189,1.0,83
0.5769230769230769,0.875,0.8661633493479753,0.75,0.5,0.5,0.628292682926829,0.8653846153846154,0.7062937062937062,0.6338329764453963,0.6778846153846153,0.6592797783933518,0.983783783783784,0.9288702928870293,1.0,90
0.38461538461538464,0.85,0.8654770075497598,0.75,0.5,0.75,0.41580487804878036,0.8461538461538461,0.8531468531468531,0.8929336188436832,0.8100961538461539,0.8531855955678671,0.3486486486486487,0.7447698744769874,0.0,88
0.5769230769230769,0.775,0.8654770075497598,0.5,0.5,0.5,0.4513170731707317,0.8076923076923077,0.7692307692307693,0.6381156316916489,0.7764423076923077,0.7008310249307479,0.881081081081081,0.8242677824267782,0.0,86
0.5384615384615384,0.55,0.8647906657515443,0.25,0.75,0.5,0.5131707317073171,0.6730769230769231,0.7342657342657343,0.7237687366167024,0.7451923076923077,0.7285318559556787,0.7162162162162163,0.9037656903765691,1.0,77
0.46153846153846156,0.9,0.8641043239533288,0.75,0.75,0.5,0.566439024390244,0.8846153846153846,0.7482517482517482,0.9571734475374732,0.7548076923076923,0.8282548476454294,0.34594594594594597,0.8661087866108786,1.0,91
0.23076923076923078,0.75,0.8634179821551132,0.25,0.5,0.5,0.48663414634146346,0.6730769230769231,0.7272727272727273,0.7130620985010707,0.7836538461538461,0.698060941828255,0.7432432432432433,0.8242677824267782,1.0,78
0.6153846153846154,0.65,0.8634179821551132,0.25,0.75,0.5,0.48663414634146346,0.7307692307692307,0.6363636363636364,0.7751605995717344,0.7115384615384616,0.667590027700831,0.827027027027027,0.8493723849372385,1.0,81
0.23076923076923078,0.9,0.8627316403568978,0.5,0.75,0.5,0.5131707317073171,0.7884615384615384,0.6713286713286714,0.7130620985010707,0.7283653846153845,0.736842105263158,0.8405405405405405,0.7782426778242678,0.0,84
0.23076923076923078,0.775,0.8627316403568978,0.25,0.5,0.25,0.584,0.75,0.6433566433566433,0.7708779443254818,0.7572115384615383,0.6759002770083102,0.7972972972972974,0.7866108786610879,0.0,82
0.46153846153846156,0.65,0.8613589567604667,0.25,0.5,0.5,0.46907317073170723,0.7307692307692307,0.7202797202797203,0.7644539614561028,0.8461538461538461,0.6869806094182827,0.6972972972972973,0.6736401673640168,1.0,81
0.34615384615384615,0.825,0.8606726149622512,0.5,0.75,0.5,0.4513170731707317,0.7884615384615384,0.6503496503496503,0.7473233404710922,0.8846153846153846,0.7479224376731304,0.6243243243243244,0.7154811715481172,1.0,85
0.46153846153846156,0.75,0.8606726149622512,0.5,0.5,0.5,0.6813658536585364,0.7884615384615384,0.5384615384615384,0.7387580299785867,0.7499999999999999,0.6204986149584488,0.8594594594594595,0.8870292887029289,0.0,85
0.5384615384615384,0.625,0.8599862731640356,0.25,0.5,0.5,0.6636097560975609,0.7307692307692307,0.4405594405594406,0.8008565310492505,0.7692307692307693,0.6814404432132966,0.7243243243243244,0.8242677824267782,1.0,80
0.5,0.7,0.8592999313658202,0.5,0.5,1.0,0.43356097560975615,0.7692307692307693,0.916083916083916,0.7665952890792292,0.7427884615384615,0.8199445983379502,0.6432432432432432,0.698744769874477,1.0,83
0.5,0.6,0.8592999313658202,0.25,0.5,0.5,0.43356097560975615,0.6923076923076923,0.6083916083916084,0.7387580299785867,0.7956730769230769,0.7119113573407203,0.7594594594594594,0.7782426778242678,1.0,79
0.6153846153846154,0.7,0.8592999313658202,0.5,0.75,0.25,0.566439024390244,0.75,0.7552447552447552,0.7087794432548181,0.7091346153846153,0.6509695290858726,0.8621621621621622,0.8200836820083682,1.0,83
0.2692307692307692,0.75,0.8592999313658202,0.25,0.75,0.5,0.628292682926829,0.75,0.6363636363636364,0.6980728051391862,0.735576923076923,0.667590027700831,0.8297297297297297,0.8702928870292888,1.0,80
0.4230769230769231,0.7,0.8579272477693891,0.5,0.5,0.5,0.5486829268292681,0.7692307692307693,0.5734265734265734,0.7558886509635974,0.7932692307692306,0.6925207756232686,0.8108108108108109,0.7698744769874477,0.0,83
0.46153846153846156,0.75,0.8565545641729582,0.75,0.75,0.75,0.48663414634146346,0.8269230769230769,0.8601398601398601,0.9314775160599572,0.8701923076923077,0.8144044321329641,0.3486486486486487,0.5606694560669456,1.0,85
0.5384615384615384,0.6,0.8558682223747426,0.25,0.5,0.25,0.3717073170731708,0.7115384615384616,0.7622377622377622,0.7344753747323342,0.7716346153846153,0.662049861495845,0.7810810810810811,0.7238493723849372,0.0,79
0.34615384615384615,0.75,0.8558682223747426,0.25,0.5,0.5,0.2919024390243902,0.75,0.7132867132867133,0.7130620985010707,0.826923076923077,0.7423822714681441,0.7135135135135136,0.694560669456067,1.0,82
0.38461538461538464,0.775,0.8551818805765271,0.5,0.75,0.75,0.584,0.7884615384615384,0.6293706293706294,0.7901498929336189,0.8413461538461539,0.8199445983379502,0.6297297297297297,0.6443514644351465,1.0,85
0.4230769230769231,0.6,0.8551818805765271,0.25,0.5,0.5,0.1945365853658536,0.7115384615384616,0.7132867132867133,0.7066381156316917,0.7019230769230769,0.775623268698061,0.772972972972973,0.7907949790794979,0.0,79
0.5769230769230769,0.625,0.8551818805765271,0.25,0.75,0.5,0.3892682926829267,0.7307692307692307,0.5874125874125874,0.7751605995717344,0.8413461538461539,0.7146814404432135,0.7864864864864864,0.7907949790794979,1.0,80
0.5769230769230769,0.6,0.853809196980096,0.25,0.5,0.5,0.2919024390243902,0.6923076923076923,0.7482517482517482,0.7044967880085653,0.8028846153846153,0.7063711911357342,0.7297297297297298,0.6443514644351465,1.0,79
0.34615384615384615,0.875,0.853809196980096,0.5,0.5,0.75,0.41580487804878036,0.8653846153846154,0.951048951048951,0.8244111349036404,0.7524038461538461,0.8781163434903048,0.4135135135135135,0.7280334728033473,0.0,87
0.34615384615384615,0.875,0.853809196980096,0.75,0.5,0.75,0.48663414634146346,0.8076923076923077,0.6573426573426573,0.9143468950749466,0.9134615384615384,0.8033240997229918,0.3972972972972973,0.5690376569037657,0.0,87
0.46153846153846156,0.725,0.8531228551818806,0.5,1.0,0.75,0.48663414634146346,0.7692307692307693,0.8461538461538461,0.828693790149893,0.7788461538461537,0.806094182825485,0.518918918918919,0.7071129707112971,1.0,84
0.34615384615384615,0.75,0.8524365133836651,0.25,0.75,0.75,0.41580487804878036,0.75,0.6643356643356644,0.7558886509635974,0.7980769230769231,0.7146814404432135,0.6945945945945946,0.7405857740585774,1.0,82
0.34615384615384615,0.65,0.8524365133836651,0.0,0.75,0.25,0.5309268292682926,0.6730769230769231,0.6573426573426573,0.7216274089935761,0.721153846153846,0.662049861495845,0.7864864864864864,0.8786610878661087,0.0,78
0.34615384615384615,0.65,0.8524365133836651,0.25,0.75,0.5,0.5486829268292681,0.6923076923076923,0.7272727272727273,0.7494646680942184,0.7115384615384616,0.6260387811634349,0.7999999999999999,0.8075313807531381,1.0,79
0.5384615384615384,0.625,0.8524365133836651,0.25,0.75,0.5,0.46907317073170723,0.7115384615384616,0.6433566433566433,0.7152034261241971,0.8173076923076923,0.775623268698061,0.7189189189189189,0.6694560669456067,1.0,80
0.4230769230769231,0.55,0.8517501715854495,0.25,0.25,0.5,0.8052682926829268,0.6538461538461539,0.7132867132867133,0.7601713062098502,0.735576923076923,0.6038781163434904,0.7459459459459459,0.891213389121339,1.0,77
0.5769230769230769,0.6,0.851063829787234,0.25,0.75,0.5,0.5486829268292681,0.6923076923076923,0.7202797202797203,0.7323340471092078,0.7451923076923077,0.6869806094182827,0.7675675675675676,0.7866108786610879,1.0,79
0.46153846153846156,0.75,0.8503774879890186,0.5,1.0,0.75,0.584,0.7884615384615384,0.8391608391608392,0.8565310492505355,0.7836538461538461,0.7451523545706372,0.48378378378378384,0.8117154811715481,1.0,85
0.2692307692307692,0.85,0.8490048043925875,0.5,0.25,0.5,0.5486829268292681,0.7884615384615384,0.6783216783216783,0.6402569593147752,0.6971153846153847,0.6786703601108034,0.8891891891891893,0.9079497907949791,1.0,84
0.3076923076923077,0.75,0.848318462594372,0.25,0.25,0.5,0.584,0.7307692307692307,0.6783216783216783,0.6745182012847967,0.6947115384615384,0.6869806094182827,0.8432432432432432,0.8828451882845189,0.0,81
0.38461538461538464,0.65,0.8476321207961565,0.25,0.75,0.75,0.566439024390244,0.6923076923076923,0.8111888111888111,0.7216274089935761,0.6923076923076922,0.7396121883656511,0.7486486486486487,0.7364016736401674,1.0,80
0.5,0.775,0.8476321207961565,0.75,0.5,0.5,0.5486829268292681,0.7884615384615384,0.5594405594405595,0.8758029978586724,0.9134615384615384,0.7091412742382271,0.581081081081081,0.5523012552301255,1.0,86
0.3076923076923077,0.725,0.846945778997941,0.25,0.5,0.5,0.5131707317073171,0.7307692307692307,0.8181818181818182,0.6423982869379016,0.627403846153846,0.6952908587257618,0.8324324324324325,0.9288702928870293,1.0,81
0.19230769230769232,0.875,0.846945778997941,0.5,0.5,0.75,0.584,0.7884615384615384,0.7132867132867133,0.8265524625267666,0.71875,0.7313019390581719,0.654054054054054,0.8075313807531381,1.0,84
0.2692307692307692,0.875,0.8462594371997255,0.5,0.5,0.25,0.48663414634146346,0.7692307692307693,0.6853146853146853,0.670235546038544,0.6682692307692308,0.6177285318559557,0.8945945945945944,0.8619246861924686,0.0,84
0.46153846153846156,0.725,0.8448867536032945,0.25,0.75,0.5,0.46907317073170723,0.7884615384615384,0.3776223776223776,0.822269807280514,0.9326923076923076,0.6869806094182827,0.672972972972973,0.606694560669456,1.0,84
0.5,0.675,0.8448867536032945,0.5,1.0,0.75,0.4513170731707317,0.75,0.6503496503496503,0.7601713062098502,0.7836538461538461,0.7534626038781164,0.654054054054054,0.7364016736401674,1.0,82
0.4230769230769231,0.825,0.8442004118050789,0.5,0.5,0.5,0.5486829268292681,0.8076923076923077,0.7342657342657343,0.576017130620985,0.7307692307692307,0.6925207756232686,0.9297297297297299,0.8368200836820083,1.0,86
0.5384615384615384,0.65,0.8442004118050789,0.5,0.25,0.5,0.3361951219512194,0.7307692307692307,0.7062937062937062,0.6937901498929336,0.8317307692307692,0.775623268698061,0.6675675675675675,0.698744769874477,0.0,81
0.38461538461538464,0.9,0.8442004118050789,0.75,0.75,0.75,0.5131707317073171,0.9038461538461539,0.9090909090909091,0.8822269807280515,0.8822115384615384,0.9362880886426593,0.2513513513513514,0.5899581589958159,1.0,91
0.5769230769230769,0.525,0.8428277282086479,0.25,0.25,0.5,0.7609756097560976,0.6538461538461539,0.5034965034965035,0.7387580299785867,0.8004807692307692,0.5623268698060943,0.7999999999999999,0.7782426778242678,0.0,76
0.38461538461538464,0.675,0.8428277282086479,0.25,0.5,0.5,0.46907317073170723,0.7692307692307693,0.7412587412587412,0.6488222698072805,0.6778846153846153,0.7506925207756232,0.8216216216216217,0.8451882845188284,1.0,81
0.2692307692307692,0.9,0.8428277282086479,0.5,0.75,0.5,0.7079024390243903,0.8461538461538461,0.6713286713286714,0.9314775160599572,0.7692307692307693,0.7396121883656511,0.40810810810810816,0.8410041841004184,1.0,88
0.38461538461538464,0.55,0.8421413864104323,0.0,0.5,0.5,0.5131707317073171,0.6730769230769231,0.8391608391608392,0.7430406852248393,0.7139423076923076,0.7119113573407203,0.6702702702702703,0.8158995815899581,1.0,76
0.34615384615384615,0.85,0.8421413864104323,0.5,0.5,0.75,0.566439024390244,0.8653846153846154,0.7132867132867133,0.8244111349036404,0.8533653846153846,0.8753462603878116,0.48378378378378384,0.5523012552301255,1.0,86
0.38461538461538464,0.725,0.8414550446122169,0.5,0.5,0.5,0.5131707317073171,0.75,0.5944055944055944,0.8137044967880086,0.7740384615384615,0.7340720221606648,0.654054054054054,0.7531380753138075,1.0,83
0.3076923076923077,0.675,0.8414550446122169,0.25,0.5,0.5,0.5131707317073171,0.6923076923076923,0.7272727272727273,0.676659528907923,0.7067307692307692,0.7008310249307479,0.8054054054054054,0.7907949790794979,0.0,79
0.3076923076923077,0.65,0.8407687028140014,0.25,0.5,0.25,0.584,0.6730769230769231,0.7062937062937062,0.7344753747323342,0.6754807692307693,0.6592797783933518,0.7837837837837839,0.8284518828451883,1.0,76
0.4230769230769231,0.65,0.8407687028140014,0.25,0.5,0.5,0.46907317073170723,0.7307692307692307,0.5944055944055944,0.7173447537473233,0.8245192307692307,0.7396121883656511,0.7648648648648649,0.602510460251046,1.0,81
0.5769230769230769,0.675,0.8407687028140014,0.5,0.75,0.5,0.2565853658536585,0.7307692307692307,0.6083916083916084,0.6916488222698073,0.7980769230769231,0.7285318559556787,0.7621621621621621,0.7238493723849372,1.0,82
0.6538461538461539,0.65,0.8400823610157858,0.5,0.5,0.25,0.46907317073170723,0.7307692307692307,0.5314685314685315,0.7687366167023555,0.8100961538461539,0.698060941828255,0.7567567567567568,0.698744769874477,1.0,81
0.2692307692307692,0.775,0.8400823610157858,0.25,0.5,0.5,0.46907317073170723,0.7115384615384616,0.8741258741258742,0.6359743040685225,0.7644230769230769,0.7119113573407203,0.7621621621621621,0.7154811715481172,1.0,79
0.5384615384615384,0.725,0.8393960192175703,0.75,0.5,0.5,0.6636097560975609,0.75,0.6293706293706294,0.676659528907923,0.7259615384615385,0.5983379501385043,0.8837837837837839,0.8451882845188284,1.0,84
0.34615384615384615,0.7,0.8373369938229238,0.5,0.75,0.75,0.43356097560975615,0.75,0.8111888111888111,0.8008565310492505,0.8509615384615383,0.8282548476454294,0.43243243243243246,0.6150627615062761,0.0,82
0.5384615384615384,0.825,0.8366506520247083,0.75,0.5,0.5,0.5309268292682926,0.8269230769230769,0.7132867132867133,0.9164882226980728,0.6995192307692307,0.736842105263158,0.40810810810810816,0.9163179916317992,1.0,88
0.4230769230769231,0.65,0.8359643102264928,0.5,0.75,0.5,0.5309268292682926,0.7307692307692307,0.5384615384615384,0.8522483940042827,0.8894230769230769,0.6703601108033241,0.5351351351351351,0.6820083682008368,1.0,81
0.38461538461538464,0.65,0.8359643102264928,0.5,0.5,0.5,0.5131707317073171,0.7307692307692307,0.7622377622377622,0.6488222698072805,0.673076923076923,0.6897506925207758,0.8351351351351352,0.8158995815899581,0.0,81
0.15384615384615385,0.775,0.8352779684282773,0.25,0.75,0.25,0.5131707317073171,0.6923076923076923,0.6923076923076923,0.7344753747323342,0.6177884615384616,0.6759002770083102,0.772972972972973,0.9079497907949791,1.0,77
0.6153846153846154,0.8,0.8345916266300618,0.75,0.5,0.5,0.628292682926829,0.8076923076923077,0.6433566433566433,0.6209850107066381,0.6802884615384616,0.664819944598338,0.9432432432432434,0.8577405857740585,1.0,87
0.34615384615384615,0.7,0.8332189430336308,0.5,0.25,0.5,0.3539512195121952,0.7307692307692307,0.6503496503496503,0.7216274089935761,0.8052884615384616,0.775623268698061,0.6162162162162163,0.7196652719665272,0.0,81
0.34615384615384615,0.95,0.8325326012354153,1.0,1.0,1.0,0.3539512195121952,0.9038461538461539,0.9300699300699301,0.8907922912205567,0.826923076923077,0.9362880886426593,0.2540540540540541,0.5355648535564853,1.0,92
0.5769230769230769,0.7,0.8318462594371997,0.5,0.5,0.5,0.6813658536585364,0.75,0.6503496503496503,0.828693790149893,0.6298076923076923,0.6260387811634349,0.6972972972972973,0.9497907949790795,1.0,83
0.6538461538461539,0.55,0.8318462594371997,0.25,0.25,0.5,0.6105365853658535,0.6538461538461539,0.7552447552447552,0.6680942184154176,0.6634615384615383,0.6481994459833796,0.7864864864864864,0.8535564853556485,0.0,77
0.5,0.7,0.8311599176389842,0.5,0.75,0.75,0.41580487804878036,0.75,0.6083916083916084,0.7194860813704497,0.8774038461538461,0.772853185595568,0.6405405405405405,0.6192468619246861,1.0,83
0.38461538461538464,0.575,0.8304735758407688,0.25,0.5,0.5,0.5486829268292681,0.6923076923076923,0.7762237762237763,0.6359743040685225,0.6899038461538461,0.7174515235457064,0.7837837837837839,0.8451882845188284,1.0,78
